customer_name,customer_id,order_ref,product_group,product_name,tech,status,system,process_step,circuit_id,reg_date,plan_done_date,clean_order_date,agreed_date,agreed_installation_date,FM_date,finalize_access_date,latest_agreed_date,order_counter,last_update_timestamp
LOL Leker Linderud AS,272524,398536,Internet,Internett ADSL 2200/512 (oa),DSL,NEW,SOS,validate & disp.,28654133,06.04.2016,,,,,,,,1,31.05.2016 08:23:10
Storo Leker AS,272526,398537,Internet,Internett ADSL 1100/448 (oa),DSL,NEW,SOS,validate & disp.,32085181,06.04.2016,,,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398973,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302953,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398965,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302951,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398566,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303936,06.04.2016,,18.05.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398568,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303818,06.04.2016,,22.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398574,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303819,06.04.2016,,22.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398959,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302429,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398562,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303820,06.04.2016,,22.04.2016,,,,,,1,31.05.2016 08:23:10
Atea AS.,260572,367856,IPVPN,IPVPN Fiber 50 Mbps (offnett),Fiber,IN_PROGRESS,SOS,finalize access,28380525,13.01.2016,25.02.2016,18.01.2016,08.07.2016,25.05.2016,,,08.07.2016,1,31.05.2016 08:23:10
Statkraft AS,162947,394427,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,11510157,02.03.2016,,01.04.2016,,,,,,1,31.05.2016 08:23:10
Lambertseter Leker AS,272531,398543,Internet,Internett ADSL 2200/512 (oa),DSL,NEW,SOS,validate & disp.,32361101,06.04.2016,,,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,399336,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302422,12.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398918,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303833,07.04.2016,,25.04.2016,,,,,,1,31.05.2016 08:23:10
CURIOUS AS,11625142,404526,Internet,Internett Fiber 200 Mbps (onnet),Fiber,COMPLETED,SOS,,28718493,24.05.2016,25.05.2016,25.05.2016,27.05.2016,27.05.2016,25.05.2016,25.05.2016,27.05.2016,1,31.05.2016 08:23:10
NextGenTel AS,163070,399772,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,10302341,14.04.2016,,25.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398963,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302340,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398565,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303817,06.04.2016,,21.04.2016,,,,,,1,31.05.2016 08:23:10
Direktoratet for nødkommunikasjon DNK,201176,404381,Capacity,"Traffic fee transmission to BTS, Phase 1",Leid Linje,IN_PROGRESS,SOS,plan & design,10303944,23.05.2016,,24.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371922,IPVPN,IPVPN Fiber 10 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28616087,08.02.2016,,11.04.2016,,,,11.04.2016,,1,31.05.2016 08:23:10
Atea AS v/Norsk Helsenett DSL,207628,404539,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,NEW,SOS,validate & disp.,,24.05.2016,,,,,,,,1,31.05.2016 08:23:10
AVSHOP AS,237791,404515,Internet,Internett Fiber 20 Mbps (onnet),Fiber,COMPLETED,SOS,,28440232,24.05.2016,25.05.2016,25.05.2016,27.05.2016,27.05.2016,25.05.2016,25.05.2016,27.05.2016,1,31.05.2016 08:23:10
Atea AS v/Norsk Helsenett DSL,207628,398551,IPVPN,IPVPN SHDSL 8 Mbps (oa4),DSL,COMPLETED,SOS,,28469854,06.04.2016,13.04.2016,07.04.2016,02.05.2016,27.05.2016,30.05.2016,30.05.2016,07.06.2016,1,31.05.2016 08:23:10
GOLAR MANAGEMENT OSLO,250697,404505,Internet,Internett Fiber 200 Mbps (onnet),Fiber,COMPLETED,SOS,,28801230,24.05.2016,25.05.2016,25.05.2016,27.05.2016,27.05.2016,25.05.2016,25.05.2016,27.05.2016,1,31.05.2016 08:23:10
KONGSBERG SPACETEC AS,208703,404497,Internet,Internett ADSL 2+ opptil 15000/1000 kbps (oa),DSL,COMPLETED,SOS,,28251252,24.05.2016,25.05.2016,25.05.2016,25.05.2016,25.05.2016,25.05.2016,25.05.2016,25.05.2016,1,31.05.2016 08:23:10
Atea AS.,260572,367871,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,finalize access,28986954,13.01.2016,11.05.2016,18.01.2016,08.07.2016,23.05.2016,,,08.07.2016,1,31.05.2016 08:23:10
NextGenTel AS,163070,399080,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10302296,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398934,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS,validate & disp.,,07.04.2016,,,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398961,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302354,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398955,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302359,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,399618,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303830,13.04.2016,,25.04.2016,,,,,,1,31.05.2016 08:23:10
Norli Gruppen - Hovedkontor,208426,398567,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,finalize access,28524977,06.04.2016,08.04.2016,07.04.2016,30.04.2016,23.04.2016,,,30.04.2016,1,31.05.2016 08:23:10
NextGenTel AS,163070,399021,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302403,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,399007,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302402,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,399641,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303810,13.04.2016,,21.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398932,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303809,07.04.2016,,21.04.2016,,,,,,1,31.05.2016 08:23:10
Intility AS,201901,404536,Ethernet,Ethernet Aksess Fiber 100 Mbps on-nett,Fiber,NEW,SOS,validate & disp.,28231802,24.05.2016,,,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,399082,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302312,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398923,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303838,07.04.2016,,26.04.2016,,,,,,1,31.05.2016 08:23:10
Atea AS.,260572,367869,IPVPN,IPVPN Fiber 8 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28855921,13.01.2016,11.02.2016,18.01.2016,08.07.2016,12.04.2016,,12.04.2016,08.07.2016,1,31.05.2016 08:23:10
TT Teknikk,212953,404554,Internet,Internett Fiber 40 Mbps (onnet),Fiber,COMPLETED,SOS,,28112322,24.05.2016,25.05.2016,25.05.2016,27.05.2016,27.05.2016,25.05.2016,25.05.2016,27.05.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,353733,IPVPN,IPVPN SHDSL 2 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28721230,21.09.2015,07.10.2015,28.09.2015,16.11.2015,28.10.2015,,,16.11.2015,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,398952,IPVPN,IPVPN Fiber 50 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28354752,07.04.2016,,08.04.2016,,,,,,1,31.05.2016 08:23:10
Riksrevisjonen,164230,368039,IPVPN,IPVPN Fiber 50 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28565018,14.01.2016,02.02.2016,27.01.2016,02.03.2016,22.02.2016,,22.02.2016,02.03.2016,1,31.05.2016 08:23:10
Norlandia Care AB,272379,398942,IPVPN,IPVPN Fiber 50 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28851971,07.04.2016,,11.04.2016,,,,,,1,31.05.2016 08:23:10
Norlandia Care AB,272379,398948,IPVPN,IPVPN Fiber 50 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28544397,07.04.2016,,11.04.2016,,,,,,1,31.05.2016 08:23:10
HCL TECHNOLOGIES NORWAY AS,233579,368057,Internet,Internett Transit 10 Gbps,Fiber,IN_PROGRESS,SOS,finalize access,28412853,15.01.2016,02.02.2016,20.01.2016,26.02.2016,22.02.2016,,,26.02.2016,1,31.05.2016 08:23:10
Kvantel AS,201839,401623,Capacity,FTB (Fiber til bedrift med bruksbegrensning),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,10303948,03.05.2016,,24.05.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,399000,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302865,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398962,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302860,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
Norlandia Förskolor Kids2Home AB,272525,399002,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28792257,07.04.2016,,11.04.2016,,,,,,1,31.05.2016 08:23:10
Elgiganten Phone House Varberg - Cordenta i Varberg AB,274503,404558,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28711704,24.05.2016,,,,,,,,1,31.05.2016 08:23:10
Lillestrøm sportsklubb,210327,404567,Internet,Internett Fiber 100 Mbps (onnet),Fiber,COMPLETED,SOS,,28112127,24.05.2016,25.05.2016,25.05.2016,27.05.2016,27.05.2016,25.05.2016,25.05.2016,27.05.2016,1,31.05.2016 08:23:10
Elektro-Fagmannen AS,220984,404578,Internet,Internett Fiber 20 Mbps (onnet),Fiber,COMPLETED,SOS,,28104713,24.05.2016,25.05.2016,25.05.2016,26.05.2016,26.05.2016,25.05.2016,25.05.2016,26.05.2016,1,31.05.2016 08:23:10
NextGenTel AS,163070,398975,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302859,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398927,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303816,07.04.2016,,21.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398968,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10302861,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398575,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303823,06.04.2016,,22.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,398915,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303822,07.04.2016,,22.04.2016,,,,,,1,31.05.2016 08:23:10
HomeNet As,222373,400968,IPVPN,IPVPN Fiber 10 Gbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28631714,26.04.2016,,30.05.2016,,,,,,1,31.05.2016 08:23:10
AXDATA AS,259550,347582,IPVPN,IPVPN Offnet <=25 Mbps,Other,IN_PROGRESS,SOS,plan & design,28416887,07.07.2015,,10.07.2015,,,,,,1,31.05.2016 08:23:10
HCL TECHNOLOGIES NORWAY AS,233579,368058,Internet,Internett Transit 10 Gbps,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28474426,15.01.2016,11.02.2016,20.01.2016,26.02.2016,22.02.2016,,,26.02.2016,1,31.05.2016 08:23:10
NextGenTel AS,163070,399003,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10302981,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,399033,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302868,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
Atea AS.,257661,398999,IPVPN,IPVPN Fiber 100 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28482311,07.04.2016,,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,371955,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28366660,09.02.2016,,26.02.2016,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,399104,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,validate & disp.,,08.04.2016,,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,399108,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,validate & disp.,,08.04.2016,,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,399034,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,validate & disp.,,07.04.2016,,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,399173,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,validate & disp.,,08.04.2016,,,,,,,,1,31.05.2016 08:23:10
ZIMMER NORWAY AS,272740,398966,Internet,Internett SHDSL 8 Mbps (oa),DSL,NEW,SOS,validate & disp.,32389855,07.04.2016,,,,,,,,1,31.05.2016 08:23:10
ALGIPHARMA AS,246866,404581,Internet,Internett Fiber 40 Mbps (onnet),Fiber,COMPLETED,SOS,,28879092,24.05.2016,25.05.2016,25.05.2016,27.05.2016,27.05.2016,25.05.2016,25.05.2016,27.05.2016,1,31.05.2016 08:23:10
BREIBAND.NO AS,200310,404587,Ethernet,Ethernet MultiAksess 10 Gbps,Fiber,NEW,SOS,validate & disp.,,24.05.2016,,,,,,,,1,31.05.2016 08:23:10
STAMINA HELSE AS,271008,394921,Internet,Internett ADSL 2+ opptil 20000/1000 kbps (oa),DSL,COMPLETED,SOS,,32461627,08.03.2016,30.05.2016,30.05.2016,30.05.2016,,30.05.2016,30.05.2016,30.05.2016,1,31.05.2016 08:23:10
Norlandia Förskolor Kids2Home AB,272525,398995,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28702271,07.04.2016,,11.04.2016,,,,,,1,31.05.2016 08:23:10
Japan Photo Holding Norge AS,210107,346006,IPVPN,IPVPN Fiber 20 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28931286,23.06.2015,14.07.2015,29.06.2015,10.08.2015,12.08.2015,,14.08.2015,19.08.2015,1,31.05.2016 08:23:10
SOPRA STERIA AS,201854,404596,IPVPN,N1.2 IP-nett med trafikkprioritering - 0 - 10 Mbps,Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28572139,24.05.2016,,26.05.2016,,,,,,1,31.05.2016 08:23:10
Easy Step AS,205644,404584,Internet,Internett Fiber 60 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28540273,24.05.2016,,25.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,353842,IPVPN,IPVPN Leid Linje 2 Mbps (offnett),Leid Linje,IN_PROGRESS,SOS,plan & design,28989425,21.09.2015,,28.10.2015,,,,,,1,31.05.2016 08:23:10
Tampnet AS,201624,368944,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,10303512,26.01.2016,21.02.2016,03.02.2016,04.03.2016,24.02.2016,,,04.03.2016,1,31.05.2016 08:23:10
Teknograd,221122,399004,Capacity,Fiberpar,Fiber,COMPLETED,SOS_SUGAR,,10303735,07.04.2016,26.04.2016,08.04.2016,25.05.2016,23.05.2016,23.05.2016,20.05.2016,25.05.2016,1,31.05.2016 08:23:10
Atea AS.,260572,395153,IPVPN,IPVPN Fiber 100 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28740173,09.03.2016,,10.03.2016,,,,,,1,31.05.2016 08:23:10
Ramme Service Bergen AS,271080,395139,Internet,Internett ADSL 2+ opptil 20000/1000 kbps (oa),DSL,IN_PROGRESS,SOS,validate & disp.,32572834,09.03.2016,,,,,,,,1,31.05.2016 08:23:10
EMIX AS,11598313,5503181,Internet,Internett Fiber 20 Mbps (onnet),Fiber,COMPLETED,SOS_SUGAR,,28646624,09.03.2016,23.03.2016,10.03.2016,12.05.2016,03.05.2016,25.05.2016,25.05.2016,12.05.2016,1,31.05.2016 08:23:10
YTTERSIA VEKST AS,11501980,353846,Internet,Internett Fiber 10 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28386511,30.09.2015,06.04.2016,04.11.2015,13.04.2016,20.05.2016,,,31.05.2016,1,31.05.2016 08:23:10
BARN - NETT AS,274500,5503990,Internet,Internett Fiber 100 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28726032,24.05.2016,,26.05.2016,,,,,,1,31.05.2016 08:23:10
BARN - NETT AS,274500,405533,Internet,Internett Fiber 1 Gbps (onnet),Fiber,NEW,SOS,validate & disp.,,30.05.2016,,,,,,,,1,31.05.2016 08:23:10
Tieto Sweden AB OU302 - SE556052746601,164540,399008,IPVPN,IPVPN Konfigurasjons endringer remote,Other,NEW,SOS,validate & disp.,28907486,07.04.2016,,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,399020,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28348939,07.04.2016,,25.05.2016,,,,,,1,31.05.2016 08:23:10
Norlandia Förskolor Kids2Home AB,272525,398997,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28637068,07.04.2016,,11.04.2016,,,,,,1,31.05.2016 08:23:10
Norlandia Förskolor Kids2Home AB,272525,399006,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28543956,07.04.2016,02.05.2016,11.04.2016,04.07.2016,23.06.2016,,,04.07.2016,1,31.05.2016 08:23:10
NLM-Barnehagene AS,11476315,398057,Internet,Internett VDSL 25/5 (ws),DSL,IN_PROGRESS,SOS,plan & design,28337481,31.03.2016,,24.05.2016,,,,,,1,31.05.2016 08:23:10
ARK Bokhandel AS,208397,404610,IPVPN,IPVPN SHDSL 4 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28655430,24.05.2016,,25.05.2016,,,,,,1,31.05.2016 08:23:10
Norlandia Förskolor Kids2Home AB,272525,399011,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28415449,07.04.2016,02.05.2016,11.04.2016,05.07.2016,24.06.2016,,,05.07.2016,1,31.05.2016 08:23:10
NASTA AS,11466699,399035,IPVPN,IPVPN SHDSL 12 Mbps (oa3),DSL,IN_PROGRESS,SOS,complete order,28294624,07.04.2016,28.04.2016,28.04.2016,18.05.2016,09.05.2016,,10.05.2016,18.05.2016,1,31.05.2016 08:23:10
Norlandia Förskolor Kids2Home AB,272525,399013,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28339794,07.04.2016,,11.04.2016,,,,,,1,31.05.2016 08:23:10
Moer Installasjon As,11270449,404283,Internet,Fast IPv4 1 stk,Other,COMPLETED,SOS,,28271620,20.05.2016,25.05.2016,25.05.2016,25.05.2016,,25.05.2016,25.05.2016,25.05.2016,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,399031,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28850696,07.04.2016,28.04.2016,08.04.2016,07.07.2016,28.06.2016,,,07.07.2016,1,31.05.2016 08:23:10
Nanset Standard AS,11623482,399041,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28294626,28.04.2016,,,,,,,,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,399074,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28819713,07.04.2016,,08.04.2016,,,,,,1,31.05.2016 08:23:10
STEIN BERGAN AS,258894,5500545,Internet,Internett Fiber 30 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28319753,07.06.2015,30.05.2016,08.06.2015,21.07.2016,12.07.2016,,,21.07.2016,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,399073,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28565150,07.04.2016,02.05.2016,08.04.2016,08.06.2016,30.05.2016,,,08.06.2016,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,399061,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28637256,07.04.2016,02.05.2016,08.04.2016,11.07.2016,30.06.2016,,,11.07.2016,1,31.05.2016 08:23:10
TRONDHEIM MURSERVICE AS,253411,404437,Internet,Internett Fiber 50 Mbps (onnet),Fiber,COMPLETED,SOS,,28502967,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,1,31.05.2016 08:23:10
Norlandia Förskolor Kids2Home AB,272525,399022,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28774176,07.04.2016,,11.04.2016,,,,,,1,31.05.2016 08:23:10
Geveko Markings Norway AS,274512,404612,Internet,Internett Fiber 50 Mbps (onnet),Fiber,COMPLETED,SOS,,28460819,24.05.2016,25.05.2016,25.05.2016,25.05.2016,,25.05.2016,25.05.2016,25.05.2016,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,371946,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28310399,09.02.2016,,26.02.2016,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,399012,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,validate & disp.,,07.04.2016,,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,399175,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,validate & disp.,,08.04.2016,,,,,,,,1,31.05.2016 08:23:10
NextGenTel AS,163070,399042,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302437,07.04.2016,,19.04.2016,,,,,,1,31.05.2016 08:23:10
HAGA NÆRINGSPARK AS,271076,395111,Internet,Internett Fiber 50 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28628610,09.03.2016,30.03.2016,16.03.2016,08.06.2016,30.05.2016,,,08.06.2016,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,399047,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28621944,07.04.2016,02.05.2016,08.04.2016,06.07.2016,27.06.2016,,,06.07.2016,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,399088,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28436308,07.04.2016,02.05.2016,08.04.2016,09.06.2016,31.05.2016,,,09.06.2016,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,399036,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28977306,07.04.2016,28.04.2016,08.04.2016,28.06.2016,17.06.2016,,,28.06.2016,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,399090,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28741547,07.04.2016,02.05.2016,08.04.2016,10.06.2016,01.06.2016,,,10.06.2016,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,399025,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28688829,07.04.2016,,25.05.2016,,,,,,1,31.05.2016 08:23:10
PROVISO AS,212964,404613,Internet,Internett Fiber 100 Mbps (onnet),Fiber,COMPLETED,SOS,,28112244,24.05.2016,25.05.2016,25.05.2016,27.05.2016,27.05.2016,25.05.2016,25.05.2016,27.05.2016,1,31.05.2016 08:23:10
Hairshop AS,209417,395122,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28671147,09.03.2016,08.04.2016,10.03.2016,23.05.2016,12.05.2016,,24.05.2016,23.05.2016,1,31.05.2016 08:23:10
Atea AS v/Norsk Helsenett DSL,207628,353818,IPVPN,IPVPN Fiber 50 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28968619,21.09.2015,12.10.2015,22.09.2015,25.11.2015,15.12.2015,,20.05.2016,24.12.2015,1,31.05.2016 08:23:10
Kosmo Huvudstaden AB,272521,399044,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28313712,07.04.2016,28.04.2016,08.04.2016,11.07.2016,30.06.2016,,,11.07.2016,1,31.05.2016 08:23:10
